,arm_id,arm_labels,category_unknown,category_action,category_adventure,category_animation,category_children's,category_comedy,category_crime,category_documentary,category_drama,category_fantasy,category_film-noir,category_horror,category_musical,category_mystery,category_romance,category_sci-Fi,category_thriller,category_war,category_western,lifetime,lifetime_rewards
1042,1042,Rent-a-Kid (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9276,0.4473307912297426
1043,1043,Paper-  The (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6472,0.6143946615824595
1044,1044,Fearless (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12920,0.23021925643469976
1045,1045,Malice (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6032,0.6406101048617732
1046,1046,Multiplicity (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16352,0.025738798856053346
1047,1047,She's the One (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9792,0.41658722592945663
1048,1048,House Arrest (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9174,0.4534080076263107
1049,1049,Ghost and Mrs. Muir-  The (1947),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9970,0.4059818875119161
1050,1050,Associate-  The (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16193,0.03521210676835085
1051,1051,Dracula: Dead and Loving It (1995),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8118,0.5163250714966635
1052,1052,Now and Then (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3025,0.8197688274547188
1053,1053,Mr. Wrong (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,0.7563155386081983
1054,1054,Simple Twist of Fate-  A (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5718,0.6593183984747378
1055,1055,Cronos (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4986,0.7029313632030505
1056,1056,Pallbearer-  The (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,0.8849499523355577
1057,1057,War-  The (1994),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9386,0.44077693040991417
1058,1058,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8568,0.4895138226882746
1059,1059,Adventures of Pinocchio-  The (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13688,0.18446139180171595
1060,1060,Evening Star-  The (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8520,0.4923736892278361
1061,1061,Four Days in September (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9238,0.44959485224022877
1062,1062,Little Princess-  A (1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8634,0.4855815061963775
1063,1063,Crossfire (1947),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15886,0.05350333651096284
1064,1064,Koyaanisqatsi (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1887,0.887571496663489
1065,1065,Balto (1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5753,0.6572330791229742
1066,1066,Bottle Rocket (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10175,0.3937678741658722
1067,1067,Star Maker-  The (Uomo delle stelle-  L') (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5912,0.6477597712106768
1068,1068,Amateur (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5206,0.6898236415633937
1069,1069,Living in Oblivion (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,0.771985224022879
1070,1070,Party Girl (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15854,0.05540991420400376
1071,1071,Pyromaniac's Love Story-  A (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,227,0.9864752144899904
1072,1072,Shallow Grave (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10127,0.3966277407054337
1073,1073,Reality Bites (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7054,0.5797187797902765
1074,1074,Man of No Importance-  A (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6550,0.6097473784556721
1075,1075,Pagemaster-  The (1994),0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11264,0.32888465204957107
1076,1076,Love and a .45 (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12580,0.25047664442326023
1077,1077,Oliver and Company (1988),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11740,0.30052430886558623
1078,1078,Joe's Apartment (1996),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16473,0.018529551954242107
1079,1079,Celestial Clockwork (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,0.8658841754051477
1080,1080,Curdled (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1277,0.923915633937083
1081,1081,Female Perversions (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11738,0.30064346997140134
1082,1082,Albino Alligator (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3207,0.8089251668255482
1083,1083,Anne Frank Remembered (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14415,0.14114632983794084
1084,1084,Carried Away (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2676,0.840562440419447
1085,1085,It's My Party (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11580,0.3100571973307912
1086,1086,Bloodsport 2 (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14581,0.13125595805529078
1087,1087,Double Team (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14556,0.13274547187797903
1088,1088,Speed 2: Cruise Control (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12200,0.27311725452812197
1089,1089,Sliver (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4712,0.719256434699714
1090,1090,Pete's Dragon (1977),0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10674,0.36403717826501425
1091,1091,Dear God (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8470,0.4953527168732126
1092,1092,Live Nude Girls (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11953,0.28783365109628223
1093,1093,Thin Line Between Love and Hate-  A (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10035,0.4021091515729266
1094,1094,High School High (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10571,0.37017397521449
1095,1095,Commandments (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,711,0.9576382268827455
1096,1096,Hate (Haine-  La) (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16012,0.04599618684461393
1097,1097,Flirting With Disaster (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4035,0.7595924690181125
1098,1098,Red Firecracker-  Green Firecracker (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3513,0.7906935176358436
1099,1099,What Happened Was... (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,13751,0.18070781696854143
1100,1100,Six Degrees of Separation (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8199,0.5114990467111535
1101,1101,Two Much (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10572,0.37011439466158247
1102,1102,Trust (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8326,0.5039323164918971
1103,1103,C'est arrive pres de chez vous (1992),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5158,0.6926835081029552
1104,1104,Firestorm (1998),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,573,0.9658603431839847
1105,1105,Newton Boys-  The (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9994,0.4045519542421354
1106,1106,Beyond Rangoon (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3140,0.8129170638703527
1107,1107,Feast of July (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12150,0.2760962821734986
1108,1108,Death and the Maiden (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16239,0.032471401334604355
1109,1109,Tank Girl (1995),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,975,0.9419089609151573
1110,1110,Double Happiness (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4808,0.713536701620591
1111,1111,Cobb (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11297,0.3269184938036225
1112,1112,Mrs. Parker and the Vicious Circle (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1231,0.9266563393708294
1113,1113,Faithful (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3706,0.7791944709246902
1114,1114,Twelfth Night (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3540,0.7890848427073404
1115,1115,Mark of Zorro-  The (1940),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16373,0.024487607244995213
1116,1116,Surviving Picasso (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115,0.993148236415634
1117,1117,Up in Smoke (1978),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0.9762869399428027
1118,1118,Some Kind of Wonderful (1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4954,0.7048379408960915
1119,1119,I'm Not Rappaport (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15628,0.06887511916110578
1120,1120,Umbrellas of Cherbourg-  The (Parapluies de Cherbourg-  Les) (1964),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10082,0.39930886558627265
1121,1121,They Made Me a Criminal (1939),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2634,0.8430648236415634
1122,1122,Last Time I Saw Paris-  The (1954),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12230,0.27132983794089605
1123,1123,Farewell to Arms-  A (1932),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5958,0.6450190657769304
1124,1124,Innocents-  The (1961),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7654,0.5439704480457579
1125,1125,Old Man and the Sea-  The (1958),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5928,0.6468064823641564
1126,1126,Truman Show-  The (1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6575,0.6082578646329838
1127,1127,Heidi Fleiss: Hollywood Madam (1995) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6521,0.6114752144899904
1128,1128,Chungking Express (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10439,0.37803860819828405
1129,1129,Jupiter's Wife (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16567,0.01292897998093423
1130,1130,Safe (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2504,0.8508102955195425
1131,1131,Feeling Minnesota (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11155,0.33537893231649185
1132,1132,Escape to Witch Mountain (1975),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2619,0.8439585319351763
1133,1133,Get on the Bus (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14932,0.1103431839847474
1134,1134,Doors-  The (1991),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6328,0.622974261201144
1135,1135,Ghosts of Mississippi (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1367,0.9185533841754051
1136,1136,Beautiful Thing (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3924,0.7662059103908484
1137,1137,Best Men (1997),0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8565,0.48969256434699715
1138,1138,Hackers (1995),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5332,0.6823164918970448
1139,1139,Road to Wellville-  The (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3115,0.8144065776930409
1140,1140,War Room-  The (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6962,0.5852001906577693
1141,1141,When We Were Kings (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7884,0.5302669208770258
1142,1142,Hard Eight (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15851,0.05558865586272643
1143,1143,Quiet Room-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12850,0.23438989513822683
1144,1144,Blue Chips (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9237,0.4496544327931363
1145,1145,Calendar Girl (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14104,0.15967588179218306
1146,1146,My Family (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11369,0.3226286939942803
1147,1147,Tom and Viv (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13633,0.18773832221163012
1148,1148,Walkabout (1971),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11348,0.3238798856053384
1149,1149,Last Dance (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6333,0.6226763584366063
1150,1150,Original Gangstas (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5252,0.6870829361296473
1151,1151,In Love and War (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5961,0.6448403241182078
1152,1152,Backbeat (1993),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3957,0.7642397521448999
1153,1153,Alphaville (1965),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15599,0.07060295519542426
1154,1154,Rendezvous in Paris (Rendez-vous de Paris-  Les) (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2902,0.8270972354623451
1155,1155,Cyclo (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8626,0.48605815061963775
1156,1156,Relic-  The (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3649,0.7825905624404195
1157,1157,Fille seule-  La (A Single Girl) (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10606,0.36808865586272643
1158,1158,Stalker (1979),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1577,0.9060414680648237
1159,1159,Love! Valour! Compassion! (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,173,0.9896925643469972
1160,1160,Palookaville (1996),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1765,0.8948403241182078
1161,1161,Phat Beach (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7415,0.5582102001906577
1162,1162,Portrait of a Lady-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286,0.9829599618684461
1163,1163,Zeus and Roxanne (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6972,0.584604385128694
1164,1164,Big Bully (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8659,0.4840919923736893
1165,1165,Love and Human Remains (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12382,0.26227359389895133
1166,1166,Sum of Us-  The (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,0.8440776930409915
1167,1167,Little Buddha (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11978,0.28634413727359387
1168,1168,Fresh (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7043,0.5803741658722593
1169,1169,Spanking the Monkey (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15245,0.09169447092469019
1170,1170,Wild Reeds (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16613,0.010188274547187848
1171,1171,Women-  The (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9686,0.42290276453765496
1172,1172,Bliss (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11308,0.3262631077216397
1173,1173,Caught (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14987,0.10706625357483313
1174,1174,Hugo Pool (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16229,0.0330672068636797
1175,1175,Welcome To Sarajevo (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14870,0.11403717826501425
1176,1176,Dunston Checks In (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3606,0.7851525262154433
1177,1177,Major Payne (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13201,0.21347712106768346
1178,1178,Man of the House (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5930,0.6466873212583413
1179,1179,I Love Trouble (1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8518,0.4924928503336511
1180,1180,Low Down Dirty Shame-  A (1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12057,0.281637273593899
1181,1181,Cops and Robbersons (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15643,0.06798141086749288
1182,1182,Cowboy Way-  The (1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,861,0.9487011439466159
1183,1183,Endless Summer 2-  The (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13728,0.18207816968541468
1184,1184,In the Army Now (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8462,0.4958293612964728
1185,1185,Inkwell-  The (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11514,0.31398951382268825
1186,1186,Switchblade Sisters (1975),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10705,0.3621901811248809
1187,1187,Young Guns II (1990),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2957,0.8238203050524309
1188,1188,Prefontaine (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105,0.9937440419447092
1189,1189,That Old Feeling (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4841,0.7115705433746425
1190,1190,Letter From Death Row-  A (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5825,0.652943279313632
1191,1191,Boys of St. Vincent-  The (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10388,0.3810772163965681
1192,1192,Before the Rain (Pred dozhdot) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11897,0.29117016205910395
1193,1193,Once Were Warriors (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11749,0.29998808388941844
1194,1194,Strawberry and Chocolate (Fresa y chocolate) (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3521,0.7902168732125834
1195,1195,Savage Nights (Nuits fauves-  Les) (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10254,0.38906101048617736
1196,1196,Family Thing-  A (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10761,0.35885367016205916
1197,1197,Purple Noon (1960),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1354,0.919327931363203
1198,1198,Cemetery Man (Dellamorte Dellamore) (1994),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6419,0.6175524308865586
1199,1199,Kim (1950),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10803,0.3563512869399428
1200,1200,Marlene Dietrich: Shadow and Light (1996) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.8816134413727359
1201,1201,Maybe-  Maybe Not (Bewegte Mann-  Der) (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10379,0.3816134413727359
1202,1202,Top Hat (1935),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9206,0.4515014299332698
1203,1203,To Be or Not to Be (1942),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8344,0.5028598665395615
1204,1204,Secret Agent-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11841,0.2945066730219257
1205,1205,Amos and Andrew (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0.9570424213536701
1206,1206,Jade (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7885,0.5302073403241182
1207,1207,Kiss of Death (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2514,0.8502144899904671
1208,1208,Mixed Nuts (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12313,0.26638465204957107
1209,1209,Virtuosity (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1944,0.8841754051477597
1210,1210,Blue Sky (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8127,0.5157888465204957
1211,1211,Flesh and Bone (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11721,0.30165633937082936
1212,1212,Guilty as Sin (1993),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,16746,0.0022640610104861514
1213,1213,In the Realm of the Senses (Ai no corrida) (1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13027,0.22384413727359387
1214,1214,Barb Wire (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7282,0.5661344137273594
1215,1215,Kissed (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16250,0.031816015252621566
1216,1216,Assassins (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168,0.9899904671115348
1217,1217,Friday (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6326,0.6230934223069591
1218,1218,Goofy Movie-  A (1995),0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6277,0.626012869399428
1219,1219,Higher Learning (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5281,0.6853551000953289
1220,1220,When a Man Loves a Woman (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8873,0.4713417540514776
1221,1221,Judgment Night (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15503,0.07632268827454713
1222,1222,King of the Hill (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14415,0.14114632983794084
1223,1223,Scout-  The (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4489,0.7325428979980935
1224,1224,Angus (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16381,0.024010962821734982
1225,1225,Night Falls on Manhattan (1997),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1024,0.9389895138226882
1226,1226,Awfully Big Adventure-  An (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11023,0.343243565300286
1227,1227,Under Siege 2: Dark Territory (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9575,0.42951620591039086
1228,1228,Poison Ivy II (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7903,0.5291348903717826
1229,1229,Ready to Wear (Pret-A-Porter) (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6557,0.6093303145853193
1230,1230,Marked for Death (1990),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5086,0.6969733079122975
1231,1231,Madonna: Truth or Dare (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13204,0.2132983794089609
1232,1232,Nenette et Boni (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13884,0.17278360343183985
1233,1233,Chairman of the Board (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4281,0.7449356530028599
1234,1234,Big Bang Theory-  The (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10397,0.38054099142040043
1235,1235,Other Voices-  Other Rooms (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14736,0.1220209723546235
1236,1236,Twisted (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7685,0.5421234509056244
1237,1237,Full Speed (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6810,0.594256434699714
1238,1238,Cutthroat Island (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3741,0.7771091515729266
1239,1239,Ghost in the Shell (Kokaku kidotai) (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13976,0.16730219256434697
1240,1240,Van-  The (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3471,0.79319590085796
1241,1241,Old Lady Who Walked in the Sea-  The (Vieille qui marchait dans la mer-  La) (1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15239,0.09205195424213541
1242,1242,Night Flier (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14124,0.15848427073403237
1243,1243,Metro (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5903,0.6482959961868446
